Lat GPS (deg),Long GPS (deg),Accelerometer Y (rad/s^2),Gyroscope X (rad/s),Gyroscope Z (rad/s),Steering Angle encoder(rad),Speed VESC (rad/s),Time (ms),GNSS flag,Input,Reset Traj,State Estimate X (m),State Estimate Y (m),State Estimate Psi (rad),State Estimate Roll (rad),State Estimate Rollrate (rad/s),State Estimate Delta (rad),State Estimate Velocity (m/s),Steerrate input (rad/s),Rollref,Closestpoint,Error1,Error2,Dpsiref contribution,Lateral contribution,Heading contribution,State Estimator Iterations,Trajectory Iterations,steering flag,GPS velocity (m/s),E2 limit,E1 limit,Gyroscope Y (rad/s),Speed reference (rad/s),PI Current (A),Ki,Kp
1.0068391219,0.2090858484,-0.7918135200,0.0056694352,0.0006515686,-0.0510579563,0,2154356,8,0,0,-3219.202426,-1239.476334,-1.313947,-0.000085,0.005664,-0.050994,0.000000,0,0,0,0.000129,0,0,-0.000007,-0,83,83,0,0.018004,0,0,0.001418,0,0,0.5,1.4
1.0068391219,0.2090858484,-0.7762548600,0.0016988112,-0.0037772044,-0.0510579563,0,2154366,8,0,0,-3192.180616,-1232.379026,-1.314962,-0.000061,0.001691,-0.051004,0.000000,0,0,0,0.000008,0,0,-0,-0,84,84,0,0.018004,0,0,0.000043,0,0,0.5,1.4
1.0068391219,0.2090858484,-0.7894198800,0.0012406623,0.0018732990,-0.0510579563,0,2154376,8,0,0,-3165.181305,-1225.316923,-1.315977,-0.000042,0.001235,-0.050990,0.000000,0,-0,0,-0.000087,0,0,0.000005,-0,85,85,0,0.018004,0,0,-0.00072,0,0,0.5,1.4
1.0068391219,0.2090858454,-0.7942071600,0.0053640026,-0.0010283109,-0.0510579563,0,2154386,9,0,0,-3138.204555,-1218.289966,-1.316992,0.000008,0.00444,-0.050997,0.000000,0,-0,0,-0.000001,0,0,0,-0,86,86,0,0.045782,0,0,0.001265,0,0,0.5,1.4
1.0068391219,0.2090858454,-0.7942071600,0.0053640026,-0.0010283109,-0.0510579563,0,2154396,9,0,0,-3111.250425,-1211.298111,-1.318007,0.000068,0.005356,-0.051004,0.000000,0,0,0,0.000017,0,0,-0.000001,-0,87,87,0,0.045782,0,0,0.001265,0,0,0.5,1.4
1.0068391219,0.2090858454,-0.7834357800,0.0062803005,0.0018732990,-0.0510579563,0,2154406,9,0,0,-3084.318977,-1204.34131,-1.319022,0.000136,0.006274,-0.050990,0.000000,0,0,0,0.000095,0,0,-0.000005,-0,88,88,0,0.045782,0,0,0.00096,0,0,0.5,1.4
1.0068391219,0.2090858454,-0.7942071600,0.0007825133,0.0032477458,-0.0510579563,0,2154417,9,0,0,-3057.410268,-1197.419507,-1.320037,0.000149,0.000775,-0.050991,0.000000,0,-0,0,-0.000051,0,0,0.000003,-0,89,89,0,0.045782,0,0,0.000807,0,0,0.5,1.4
1.0068391219,0.2090858454,-0.7942071600,0.0007825133,0.0032477458,-0.0510579563,0,2154426,9,0,0,-3030.524358,-1190.532652,-1.321052,0.000162,0.000775,-0.050990,0.000000,0,-0,0,-0.000034,0,0,0.000002,-0,90,90,0,0.045782,0,0,0.000807,0,0,0.5,1.4
1.0068391219,0.2090858454,-0.7798453200,-0.0007446498,-0.0011810272,-0.0510579563,0,2154436,9,0,0,-3003.66131,-1183.680695,-1.322067,0.000161,-0.000753,-0.050999,0.000000,0,0,0,0.000005,0,0,-0,-0,91,91,0,0.045782,0,0,0.001112,0,0,0.5,1.4
1.0068391219,0.2090858454,-0.7966008000,0.0029205417,0.0004988522,-0.0510579563,0,2154446,9,0,0,-2976.821184,-1176.863596,-1.323082,0.000195,0.002913,-0.051001,0.000000,0,0,0,0.000078,0,0,-0.000004,-0,92,92,0,0.045782,0,0,-0.001789,0,0,0.5,1.4
1.0068391219,0.2090858454,-0.7966008000,0.0071965983,0.0000407033,-0.0510579563,0,2154456,9,0,0,-2950.004041,-1170.081304,-1.324097,0.000272,0.007189,-0.051004,0.000000,0,0,0,0.00008,0,0,-0.000004,-0,93,93,0,0.045782,0,0,-0.007593,0,0,0.5,1.4
1.0068391219,0.2090858454,-0.8073721800,-0.0025772455,-0.0033190555,-0.0510579563,0,2154466,9,0,0,-2923.20994,-1163.333769,-1.325112,0.00025,-0.002587,-0.051022,0.000000,0,0,0,0.000024,0,0,-0.000001,-0,94,94,0,0.045782,0,0,-0.000873,0,0,0.5,1.4
1.0068391219,0.2090858454,-0.8001912600,0.0070438820,0.0008042849,-0.0510579563,0,2154476,9,0,0,-2896.438948,-1156.62095,-1.326127,0.000325,0.007038,-0.051003,0.000000,0,0,0,0.000034,0,0,-0.000002,-0,95,95,0,0.045782,0,0,0.004472,0,0,0.5,1.4
1.0068391219,0.2090858425,-0.7989944400,0.0003243644,0.0024841643,-0.0510579563,0,2154486,10,0,0,-2869.691121,-1149.942788,-1.327142,0.000332,0.000317,-0.050998,0.000000,0,0,0,0.000068,0,0,-0.000004,-0,96,96,0,0.03858,0,0,-0.006371,0,0,0.5,1.4
1.0068391219,0.2090858425,-0.7930103400,0.0029205417,0.0000407033,-0.0510579563,0,2154496,10,0,0,-2842.966516,-1143.29923,-1.328157,0.000366,0.002913,-0.051003,0.000000,0,0,0,0.000055,0,0,-0.000003,-0,97,97,0,0.03858,0,0,-0.002706,0,0,0.5,1.4
1.0068391219,0.2090858425,-0.7989944400,0.0047531374,0.0004988522,-0.0510579563,0,2154506,10,0,0,-2816.265194,-1136.690231,-1.329172,0.000418,0.004745,-0.051005,0.000000,0,-0,0,-0.000053,0,0,0.000003,-0,98,98,0,0.03858,0,0,-0.001026,0,0,0.5,1.4
1.0068391219,0.2090858425,-0.7894198800,0.0085710451,-0.0008755945,-0.0510579563,0,2154517,10,0,0,-2789.587216,-1130.11574,-1.330187,0.000508,0.008563,-0.051007,0.000000,0,-0,0,-0.000037,0,0,0.000002,-0,99,99,0,0.03858,0,0,-0.003317,0,0,0.5,1.4
1.0068391219,0.2090858425,-0.7894198800,0.0085710451,-0.0008755945,-0.0510579563,0,2154526,10,0,0,-2762.932641,-1123.57571,-1.331202,0.000598,0.008563,-0.051008,0.000000,0,-0,19,-1128.894581,-1.330187,0,0.167891,0.426522,100,100,0,0.03858,0,0,-0.003317,0,0,0.5,1.4
1.0068391219,0.2090858425,-0.7738612200,0.0157487117,0.0038586111,-0.0510579563,0,2154536,10,0,0,-2736.30153,-1117.070092,-1.332217,0.00076,0.015743,-0.050985,0.000000,0,-0,0,-0.000031,0,0,0.000002,-0,101,101,0,0.03858,0,0,-0.00072,0,0,0.5,1.4
1.0068391219,0.2090858425,-0.7834357800,0.0046004211,-0.0010283109,-0.0510579563,0,2154546,10,0,0,-2709.693935,-1110.598823,-1.333232,0.000809,0.004591,-0.051010,0.000000,0,-0,0,-0.000052,0,0,0.000003,-0,102,102,0,0.03858,0,0,-0.006524,0,0,0.5,1.4
1.0068391219,0.2090858425,-0.7654834800,0.0104036408,-0.0008755945,-0.0510579563,0,2154556,10,0,0,-2683.109923,-1104.161866,-1.334247,0.000918,0.010397,-0.051000,0.000000,0,0,0,0.0001,0,0,-0.000005,-0,103,103,0,0.03858,0,0,-0.000873,0,0,0.5,1.4
1.0068391219,0.2090858425,-0.7906167000,-0.0004392172,-0.0027081903,-0.0510579563,0,2154566,10,0,0,-2656.54955,-1097.759167,-1.335263,0.000916,-0.000449,-0.051021,0.000000,0,0,0,0.000102,0,0,-0.000006,-0,104,104,0,0.03858,0,0,-0.001026,0,0,0.5,1.4
1.0068391219,0.2090858425,-0.7762548600,0.0102509245,0.0009570012,-0.0510579563,0,2154576,10,0,0,-2630.012879,-1091.390683,-1.336278,0.001022,0.010245,-0.051000,0.000000,0,-0,0,-0.000086,0,0,0.000005,-0,105,105,0,0.03858,0,0,0.000807,0,0,0.5,1.4
1.0068391219,0.2090858425,-0.7415470800,-0.0001337845,-0.0014864598,-0.0510579563,0,2154586,11,0,0,-2603.499962,-1085.056353,-1.337293,0.001105,0.008103,-0.051022,0.000000,0,-0,0,-0.000098,0,0,0.000005,-0,106,106,0,0.022634,0,0,-0.002248,0,0,0.5,1.4
1.0068391219,0.2090858425,-0.7415470800,-0.0001337845,-0.0014864598,-0.0510579563,0,2154596,11,0,0,-2577.01087,-1078.756134,-1.338308,0.001109,-0.000139,-0.050995,0.000000,0,0,0,0.000085,0,0,-0.000005,-0,107,107,0,0.022634,0,0,-0.002248,0,0,0.5,1.4
1.0068391219,0.2090858425,-0.7523184600,0.0067384494,-0.0010283109,-0.0510579563,0,2154606,11,0,0,-2550.545653,-1072.489973,-1.339323,0.001181,0.006731,-0.050998,0.000000,0,0,0,0.000113,0,0,-0.000006,-0,108,108,0,0.022634,0,0,-0.001026,0,0,0.5,1.4
1.0068391219,0.2090858425,-0.7367598000,0.0061275842,-0.0025554739,-0.0510579563,0,2154617,11,0,0,-2524.104372,-1066.257819,-1.340338,0.001247,0.00612,-0.050998,0.000000,0,-0,0,-0.000053,0,0,0.000003,-0,109,109,0,0.022634,0,0,-0.003164,0,0,0.5,1.4
1.0068391219,0.2090858425,-0.7367598000,0.0061275842,-0.0025554739,-0.0510579563,0,2154626,11,0,0,-2497.687085,-1060.059624,-1.341354,0.001313,0.00612,-0.050999,0.000000,0,0,0,0.000014,0,0,-0.000001,-0,110,110,0,0.022634,0,0,-0.003164,0,0,0.5,1.4
1.0068391219,0.2090858425,-0.7367598000,0.0009352296,-0.0022500413,-0.0510579563,0,2154636,11,0,0,-2471.293851,-1053.895335,-1.342369,0.001327,0.000928,-0.050998,0.000000,0,0,0,0.000005,0,0,-0,-0,111,111,0,0.022634,0,0,-0.002553,0,0,0.5,1.4
1.0068391219,0.2090858425,-0.7642866600,0.0041422721,-0.0004174456,-0.0510579563,0,2154645,11,0,0,-2444.924726,-1047.764902,-1.343384,0.001371,0.004134,-0.051004,0.000000,0,0,0,0.000083,0,0,-0.000005,-0,112,112,0,0.022634,0,0,0.000043,0,0,0.5,1.4
1.0068391219,0.2090858425,-0.7642866600,0.0081128962,0.0001934196,-0.0510579563,0,2154655,11,0,0,-2418.579767,-1041.668267,-1.344399,0.001455,0.008106,-0.051003,0.000000,0,-0,0,-0.000003,0,0,0,-0,113,113,0,0.022634,0,0,-0.0024,0,0,0.5,1.4
1.0068391219,0.2090858425,-0.7714675800,-0.0015082313,-0.0014864598,-0.0510579563,0,2154665,11,0,0,-2392.259031,-1035.60538,-1.345414,0.001442,-0.001517,-0.051014,0.000000,0,-0,0,-0.000088,0,0,0.000005,-0,114,114,0,0.022634,0,0,-0.001942,0,0,0.5,1.4
1.0068391219,0.2090858425,-0.7977976200,0.0000189318,-0.0017918924,-0.0510579563,0,2154676,11,0,0,-2365.962578,-1029.57619,-1.346429,0.001442,0.00001,-0.051026,0.000000,0,0,0,0.000022,0,0,-0.000001,-0,115,115,0,0.022634,0,0,-0.001331,0,0,0.5,1.4
1.0068391219,0.2090858396,-0.7834357800,-0.0027299618,-0.0013337435,-0.0510579563,0,2154686,12,0,0,-2339.690471,-1023.580649,-1.347444,0.001416,-0.002737,-0.051018,0.000000,0,-0,0,-0.000011,0,0,0.000001,-0,116,116,0,0.037037,0,0,-0.001179,0,0,0.5,1.4
1.0068391219,0.2090858396,-0.7894198800,0.0061275842,0.0009570012,-0.0510579563,0,2154696,12,0,0,-2313.442763,-1017.618703,-1.348459,0.001479,0.00612,-0.051012,0.000000,0,0,0,0.000027,0,0,-0.000001,-0,117,117,0,0.037037,0,0,0.000043,0,0,0.5,1.4
1.0068391219,0.2090858396,-0.7918135200,0.0093346267,-0.0027081903,-0.0510579563,0,2154706,12,0,0,-2287.219509,-1011.690295,-1.349475,0.001572,0.009325,-0.051028,0.000000,0,0,0,0.000081,0,0,-0.000004,-0,118,118,0,0.037037,0,0,0.002945,0,0,0.5,1.4
1.0068391219,0.2090858396,-0.8013880800,0.0078074636,-0.0013337435,-0.0510579563,0,2154717,12,0,0,-2287.219509,-1011.690295,-1.349475,0.001572,0.009325,-0.051028,0.000000,0,-0,19,-1010.469136,-1.349475,0,0.167891,0.432706,118,119,0,0.037037,0,0,-0.004691,0,0,0.5,1.4
1.0068391219,0.2090858396,-0.8013880800,0.0078074636,-0.0013337435,-0.0510579563,0,2154726,12,0,0,-2234.846601,-999.933903,-1.351505,0.001727,0.007799,-0.051030,0.000000,0,-0,0,-0.000009,0,0,0.000001,-0,120,120,0,0.037037,0,0,-0.004691,0,0,0.5,1.4
1.0068391219,0.2090858396,-0.7750580400,0.0062803005,-0.0017918924,-0.0510579563,0,2154736,12,0,0,-2208.697064,-994.105813,-1.35252,0.001791,0.006273,-0.051020,0.000000,0,-0,0,-0.000037,0,0,0.000002,-0,121,121,0,0.037037,0,0,-0.000109,0,0,0.5,1.4
1.0068391219,0.2090858396,-0.7738612200,0.0100982082,-0.0022500413,-0.0510579563,0,2154746,12,0,0,-2182.572213,-988.311057,-1.353535,0.001892,0.01009,-0.051022,0.000000,0,-0,0,-0.00003,0,0,0.000002,-0,122,122,0,0.037037,0,0,-0.000262,0,0,0.5,1.4
1.0068391219,0.2090858396,-0.7618930200,0.0160541443,-0.0017918924,-0.0510579563,0,2154756,12,0,0,-2156.472108,-982.549585,-1.354551,0.002054,0.016047,-0.051017,0.000000,0,-0,0,-0.000058,0,0,0.000003,-0,123,123,0,0.037037,0,0,0.001112,0,0,0.5,1.4
1.0068391219,0.2090858396,-0.7307757000,0.0055167189,-0.0011810272,-0.0510579563,0,2154766,12,0,0,-2130.396805,-976.821343,-1.355566,0.002111,0.005511,-0.051003,0.000000,0,0,0,0.000059,0,0,-0.000003,-0,124,124,0,0.037037,0,0,0.001265,0,0,0.5,1.4
1.0068391219,0.2090858396,-0.7391534400,0.0093346267,-0.0025554739,-0.0510579563,0,2154776,12,0,0,-2104.346358,-971.126276,-1.356581,0.002206,0.009326,-0.051011,0.000000,0,0,0,0.000037,0,0,-0.000002,-0,125,125,0,0.037037,0,0,0.002029,0,0,0.5,1.4
1.0068391161,0.2090858425,-0.7235947800,0.0079601799,-0.0024027576,-0.0510579563,0,2154786,13,0,0,-2078.320826,-965.464335,-1.357596,0.002288,0.007953,-0.051005,0.000000,0,0,0,0.000048,0,0,-0.000003,-0,126,126,0,0.083333,0,0,0.000043,0,0,0.5,1.4
1.0068391161,0.2090858425,-0.7200043200,0.0007825133,-0.0030136229,-0.0510579563,0,2154796,13,0,0,-2052.320265,-959.835466,-1.358611,0.002298,0.000775,-0.051006,0.000000,0,0,0,0.000045,0,0,-0.000002,-0,127,127,0,0.083333,0,0,-0.001179,0,0,0.5,1.4
1.0068391161,0.2090858425,-0.7499248200,-0.0012027987,-0.0016391761,-0.0510579563,0,2154806,13,0,0,-2026.344729,-954.239617,-1.359627,0.002286,-0.001211,-0.051014,0.000000,0,-0,0,-0.000028,0,0,0.000002,-0,128,128,0,0.083333,0,0,0.003556,0,0,0.5,1.4
1.0068391161,0.2090858425,-0.7547121000,0.0053640026,-0.0007228782,-0.0510579563,0,2154817,13,0,0,-2000.394275,-948.676732,-1.360642,0.00234,0.005356,-0.051013,0.000000,0,0,0,0.000012,0,0,-0.000001,-0,129,129,0,0.083333,0,0,-0.002095,0,0,0.5,1.4
1.0068391161,0.2090858425,-0.7547121000,0.0053640026,-0.0007228782,-0.0510579563,0,2154826,13,0,0,-1974.468958,-943.146756,-1.361657,0.002393,0.005356,-0.051014,0.000000,0,-0,0,-0.000011,0,0,0.000001,-0,130,130,0,0.083333,0,0,-0.002095,0,0,0.5,1.4
1.0068391161,0.2090858425,-0.7666803000,-0.0001337845,-0.0007228782,-0.0510579563,0,2154836,13,0,0,-1948.568834,-937.649635,-1.362672,0.002391,-0.000142,-0.051021,0.000000,0,-0,0,-0.000031,0,0,0.000002,-0,131,131,0,0.083333,0,0,-0.0024,0,0,0.5,1.4
1.0068391161,0.2090858425,-0.7738612200,0.0078074636,-0.0022500413,-0.0510579563,0,2154846,13,0,0,-1922.693959,-932.185316,-1.363687,0.002468,0.007799,-0.051029,0.000000,0,0,0,0.000026,0,0,-0.000001,-0,132,132,0,0.083333,0,0,-0.003927,0,0,0.5,1.4
1.0068391161,0.2090858425,-0.7846326000,0.0018515275,0.0001934196,-0.0510579563,0,2154856,13,0,0,-1896.84439,-926.753749,-1.364702,0.002483,0.001844,-0.051027,0.000000,0,-0,0,-0.000028,0,0,0.000002,-0,133,133,0,0.083333,0,0,0.000349,0,0,0.5,1.4
1.0068391161,0.2090858425,-0.7475311800,0.0026151090,-0.0022500413,-0.0510579563,0,2154866,13,0,0,-1871.020184,-921.354876,-1.365717,0.002509,0.002608,-0.051018,0.000000,0,-0,0,-0.000011,0,0,0.000001,-0,134,134,0,0.083333,0,0,-0.004996,0,0,0.5,1.4
1.0068391161,0.2090858425,-0.7523184600,0.0123889528,-0.0001120130,-0.0510579563,0,2154876,13,0,0,-1845.221397,-915.988647,-1.366732,0.002633,0.012382,-0.051013,0.000000,0,0,0,0.000043,0,0,-0.000002,-0,135,135,0,0.083333,0,0,-0.003164,0,0,0.5,1.4
1.0068391161,0.2090858425,-0.7367598000,0.0107090734,0.0001934196,-0.0510579563,0,2154886,14,0,0,-1819.448083,-910.655004,-1.367748,0.00274,0.010702,-0.051007,0.000000,0,0,0,0.000054,0,0,-0.000003,-0,136,136,0,0.080247,0,0,-0.001942,0,0,0.5,1.4
1.0068391161,0.2090858425,-0.7666803000,0.0084183288,-0.0005701619,-0.0510579563,0,2154896,14,0,0,-1793.700291,-905.353891,-1.368763,0.002821,0.008409,-0.051025,0.000000,0,-0,0,-0.000018,0,0,0.000001,-0,137,137,0,0.080247,0,0,0.001112,0,0,0.5,1.4
1.0068391161,0.2090858425,-0.7523184600,0.0071965983,0.0006515686,-0.0510579563,0,2154906,14,0,0,-1767.978084,-900.085258,-1.369778,0.002892,0.00719,-0.051015,0.000000,0,-0,19,-904.132732,-1.368763,0,0.167891,0.438891,138,138,0,0.080247,0,0,0.004319,0,0,0.5,1.4
1.0068391161,0.2090858425,-0.7547121000,0.0049058537,-0.0020973250,-0.0510579563,0,2154917,14,0,0,-1742.281512,-894.849046,-1.370793,0.002938,0.004897,-0.051027,0.000000,0,-0,0,-0.00003,0,0,0.000002,-0,139,139,0,0.080247,0,0,-0.003469,0,0,0.5,1.4
1.0068391161,0.2090858425,-0.7547121000,0.0049058537,-0.0020973250,-0.0510579563,0,2154926,14,0,0,-1716.610635,-889.645208,-1.371808,0.002985,0.004898,-0.051027,0.000000,0,0,0,0.000048,0,0,-0.000003,-0,140,140,0,0.080247,0,0,-0.003469,0,0,0.5,1.4
1.0068391161,0.2090858425,-0.7606962000,0.0039895558,-0.0020973250,-0.0510579563,0,2154936,14,0,0,-1690.965507,-884.473689,-1.372823,0.003022,0.003981,-0.051030,0.000000,0,0,0,0.000046,0,0,-0.000003,-0,141,141,0,0.080247,0,0,0.000349,0,0,0.5,1.4
1.0068391161,0.2090858425,-0.7954039800,0.0050585700,0.0021787316,-0.0510579563,0,2154946,14,0,0,-1665.346179,-879.334434,-1.373838,0.003068,0.00505,-0.051032,0.000000,0,-0,0,-0.000055,0,0,0.000003,-0,142,142,0,0.080247,0,0,0.00157,0,0,0.5,1.4
1.0068391161,0.2090858425,-0.7750580400,0.0108617898,-0.0020973250,-0.0510579563,0,2154956,14,0,0,-1639.752706,-874.22738,-1.374853,0.003172,0.010853,-0.051038,0.000000,0,0,0,0.000028,0,0,-0.000002,-0,143,143,0,0.080247,0,0,-0.00576,0,0,0.5,1.4
1.0068391161,0.2090858425,-0.7894198800,0.0133052507,-0.0005701619,-0.0510579563,0,2154966,14,0,0,-1614.185145,-869.152481,-1.375868,0.0033,0.013297,-0.051042,0.000000,0,0,0,0.000002,0,0,-0,-0,144,144,0,0.080247,0,0,0.004625,0,0,0.5,1.4
1.0068391161,0.2090858425,-0.7379566200,0.0133052507,0.0004988522,-0.0510579563,0,2154976,14,0,0,-1588.643555,-864.10968,-1.376883,0.003431,0.0133,-0.051016,0.000000,0,-0,0,-0.000047,0,0,0.000003,-0,145,145,0,0.080247,0,0,-0.001637,0,0,0.5,1.4
1.0068391161,0.2090858280,-0.7259884200,0.0165122932,0.0018732990,-0.0510579563,0,2154986,15,0,0,-1563.128002,-859.098923,-1.377898,0.003593,0.016505,-0.051007,0.000000,0,0,0,0.000037,0,0,-0.000002,-0,146,146,0,0.104424,0,0,-0.000873,0,0,0.5,1.4
1.0068391161,0.2090858280,-0.7068393000,0.0096400593,-0.0007228782,-0.0510579563,0,2154996,15,0,0,-1537.638521,-854.120148,-1.378913,0.003688,0.009632,-0.051009,0.000000,0,-0,0,-0.000038,0,0,0.000002,-0,147,147,0,0.104424,0,0,-0.001331,0,0,0.5,1.4
1.0068391161,0.2090858280,-0.7212011400,0.0070438820,-0.0016391761,-0.0510579563,0,2155006,15,0,0,-1512.175167,-849.173306,-1.379929,0.003755,0.007035,-0.051020,0.000000,0,0,0,0.000062,0,0,-0.000003,-0,148,148,0,0.104424,0,0,-0.003622,0,0,0.5,1.4
1.0068391161,0.2090858280,-0.7343661600,0.0096400593,0.0024841643,-0.0510579563,0,2155017,15,0,0,-1486.737995,-844.258342,-1.380944,0.003848,0.009633,-0.051012,0.000000,0,0,0,0.00002,0,0,-0.000001,-0,149,149,0,0.104424,0,0,0.001418,0,0,0.5,1.4
1.0068391161,0.2090858280,-0.7343661600,0.0096400593,0.0024841643,-0.0510579563,0,2155026,15,0,0,-1461.327056,-839.375193,-1.381958,0.00394,0.009632,-0.051013,0.000000,0,0,0,0.000042,0,0,-0.000002,-0,150,150,0,0.104424,0,0,0.001418,0,0,0.5,1.4
1.0068391161,0.2090858280,-0.7606962000,0.0094873430,0.0014151501,-0.0510579563,0,2155036,15,0,0,-1435.942399,-834.523804,-1.382973,0.004028,0.009478,-0.051031,0.000000,0,-0,0,-0.00005,0,0,0.000003,-0,151,151,0,0.104424,0,0,0.000654,0,0,0.5,1.4
1.0068391161,0.2090858280,-0.7200043200,0.0079601799,-0.0024027576,-0.0510579563,0,2155046,15,0,0,-1410.584087,-829.704122,-1.383989,0.004104,0.007953,-0.051026,0.000000,0,-0,0,-0.000057,0,0,0.000003,-0,152,152,0,0.104424,0,0,0.000349,0,0,0.5,1.4
1.0068391161,0.2090858280,-0.7630898400,0.0105563571,-0.0008755945,-0.0510579563,0,2155056,15,0,0,-1385.252169,-824.916098,-1.385004,0.004203,0.010547,-0.051042,0.000000,0,-0,0,-0.000054,0,0,0.000003,-0,153,153,0,0.104424,0,0,-0.000262,0,0,0.5,1.4
1.0068391161,0.2090858280,-0.7403502600,0.0117780876,0.0012624338,-0.0510579563,0,2155066,15,0,0,-1359.946704,-820.159675,-1.386019,0.004314,0.011771,-0.051025,0.000000,0,0,0,0.000042,0,0,-0.000002,-0,154,154,0,0.104424,0,0,0.001876,0,0,0.5,1.4
1.0068391161,0.2090858280,-0.7188075000,0.0110145061,0.0009570012,-0.0510579563,0,2155076,15,0,0,-1334.667742,-815.434792,-1.387034,0.00442,0.011007,-0.051018,0.000000,0,0,0,0.00004,0,0,-0.000002,-0,155,155,0,0.104424,0,0,-0.001179,0,0,0.5,1.4
1.0068391103,0.2090858425,-0.7415470800,0.0075020309,-0.0005701619,-0.0510579563,0,2155086,16,0,0,-1309.415316,-810.74139,-1.388049,0.004488,0.007492,-0.051035,0.000000,0,0,0,0.000022,0,0,-0.000001,-0,156,156,0,0.057099,0,0,-0.00072,0,0,0.5,1.4
1.0068391103,0.2090858425,-0.7606962000,0.0084183288,-0.0017918924,-0.0510579563,0,2155096,16,0,0,-1284.189498,-806.07942,-1.389064,0.004564,0.008409,-0.051049,0.000000,0,-0,19,-809.520231,-1.388049,0,0.167891,0.445075,157,157,0,0.057099,0,0,0.000654,0,0,0.5,1.4
1.0068391103,0.2090858425,-0.7164138600,0.0120835202,0.0008042849,-0.0510579563,0,2155106,16,0,0,-1258.990348,-801.448828,-1.390079,0.004679,0.012078,-0.051020,0.000000,0,0,0,0.000018,0,0,-0.000001,-0,158,158,0,0.057099,0,0,-0.001331,0,0,0.5,1.4
1.0068391103,0.2090858425,-0.7008552000,0.0139161159,-0.0019446087,-0.0510579563,0,2155117,16,0,0,-1233.817912,-796.849554,-1.391094,0.004813,0.013908,-0.051024,0.000000,0,0,0,0.000008,0,0,-0,-0,159,159,0,0.057099,0,0,-0.000415,0,0,0.5,1.4
1.0068391103,0.2090858425,-0.7008552000,0.0139161159,-0.0019446087,-0.0510579563,0,2155126,16,0,0,-1208.672245,-792.281545,-1.392109,0.004946,0.013908,-0.051026,0.000000,0,0,0,0.00001,0,0,-0.000001,-0,160,160,0,0.057099,0,0,-0.000415,0,0,0.5,1.4
1.0068391103,0.2090858425,-0.6972647400,0.0094873430,0.0000407033,-0.0510579563,0,2155136,16,0,0,-1183.553399,-787.744747,-1.393124,0.005035,0.00948,-0.051019,0.000000,0,-0,0,-0.000019,0,0,0.000001,-0,161,161,0,0.057099,0,0,0.002792,0,0,0.5,1.4
1.0068391103,0.2090858425,-0.7104297600,0.0110145061,-0.0019446087,-0.0510579563,0,2155146,16,0,0,-1158.461423,-783.239097,-1.39414,0.005138,0.011005,-0.051033,0.000000,0,-0,0,-0.000035,0,0,0.000002,-0,162,162,0,0.057099,0,0,0.003708,0,0,0.5,1.4
1.0068391103,0.2090858425,-0.7116265800,0.0114726550,-0.0017918924,-0.0510579563,0,2155156,16,0,0,-1133.396373,-778.764543,-1.395155,0.005246,0.011464,-0.051035,0.000000,0,-0,0,-0.000052,0,0,0.000003,-0,163,163,0,0.057099,0,0,0.000501,0,0,0.5,1.4
1.0068391103,0.2090858425,-0.6960679200,0.0018515275,-0.0004174456,-0.0510579563,0,2155166,16,0,0,-1108.358302,-774.321029,-1.39617,0.005257,0.001845,-0.051024,0.000000,0,-0,0,-0.000028,0,0,0.000002,-0,164,164,0,0.057099,0,0,0.000501,0,0,0.5,1.4
1.0068391103,0.2090858425,-0.7056424800,0.0082656125,-0.0001120130,-0.0510579563,0,2155176,16,0,0,-1083.347259,-769.908496,-1.397185,0.005333,0.008257,-0.051026,0.000000,0,-0,0,-0.000017,0,0,0.000001,-0,165,165,0,0.057099,0,0,-0.001942,0,0,0.5,1.4
1.0068391074,0.2090858425,-0.7068393000,0.0004770807,-0.0019446087,-0.0510579563,0,2155186,17,0,0,-1058.363296,-765.526885,-1.3982,0.005329,0.000468,-0.051035,0.000000,0,-0,0,-0.000057,0,0,0.000003,-0,166,166,0,0.07716,0,0,0.002487,0,0,0.5,1.4
1.0068391074,0.2090858425,-0.6709347000,0.0018515275,0.0003461359,-0.0510579563,0,2155196,17,0,0,-1033.406471,-761.176143,-1.399215,0.005343,0.001846,-0.051009,0.000000,0,0,0,0.000032,0,0,-0.000002,-0,167,167,0,0.07716,0,0,0.000501,0,0,0.5,1.4
1.0068391074,0.2090858425,-0.7044456600,0.0021569601,0.0009570012,-0.0510579563,0,2155206,17,0,0,-1008.476824,-756.856209,-1.40023,0.005357,0.002148,-0.051023,0.000000,0,-0,0,-0.00003,0,0,0.000002,-0,168,168,0,0.07716,0,0,-0.007745,0,0,0.5,1.4
1.0068391074,0.2090858425,-0.7068393000,-0.0021190966,-0.0028609066,-0.0510579563,0,2155217,17,0,0,-983.574411,-752.567024,-1.401245,0.005328,-0.002129,-0.051038,0.000000,0,-0,0,-0.000003,0,0,0,-0,169,169,0,0.07716,0,0,-0.000262,0,0,0.5,1.4
1.0068391074,0.2090858425,-0.7068393000,-0.0021190966,-0.0028609066,-0.0510579563,0,2155226,17,0,0,-958.699287,-748.308539,-1.402261,0.005299,-0.002127,-0.051037,0.000000,0,0,0,0.000011,0,0,-0.000001,-0,170,170,0,0.07716,0,0,-0.000262,0,0,0.5,1.4
